18,Stuffed Pizza (Baking Required),Big Murphy's Stuffed (Baking Required) Large,"Two layers of our Original Crust stuffed with Traditional Red Sauce, Whole-Milk Mozzarella, Premium Pepperoni, Italian Sausage, Sliced Mushrooms and Black Olives topped with Traditional Red Sauce, Green Peppers, Roma Tomatoes, Mild Cheddar and Herb &amp; Cheese Blend. OUR PIZZA. YOUR OVEN. NOT AS CRAZY AS IT SOUNDS.",14.99 USD
18,Stuffed Pizza (Baking Required),Big Murphy's Stuffed (Baking Required) Family,"Two layers of our Original Crust stuffed with Traditional Red Sauce, Whole-Milk Mozzarella, Premium Pepperoni, Italian Sausage, Sliced Mushrooms and Black Olives topped with Traditional Red Sauce, Green Peppers, Roma Tomatoes, Mild Cheddar and Herb &amp; Cheese Blend. OUR PIZZA. YOUR OVEN. NOT AS CRAZY AS IT SOUNDS.",16.99 USD
18,Stuffed Pizza (Baking Required),Chicken Bacon Stuffed (Baking Required) Large,"Two layers of our Original Crust stuffed with Creamy Garlic Sauce, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Crispy Bacon, Roma Tomatoes, Mixed Onions and topped with Creamy Garlic Sauce, Roma Tomatoes, Crispy Bacon, Mozzarella and Mild Cheddar. OUR PIZZA. YOUR OVEN. NOT AS CRAZY AS IT SOUNDS.",14.99 USD
18,Stuffed Pizza (Baking Required),Chicken Bacon Stuffed (Baking Required) Family,"Two layers of our Original Crust stuffed with Creamy Garlic Sauce, Whole-Milk Mozzarella, Grilled Chicken Raised Without Antibiotics, Crispy Bacon, Roma Tomatoes, Mixed Onions and topped with Creamy Garlic Sauce, Roma Tomatoes, Crispy Bacon, Mozzarella and Mild Cheddar. OUR PIZZA. YOUR OVEN. NOT AS CRAZY AS IT SOUNDS.",16.99 USD
18,"Starters, Sides, Desserts and Beverages",Scratch-Made 5-Cheese Bread (Baking Required),"Fresh dough topped with our Herb Garlic Spread, ¼ pound of Whole-Milk Mozzarella, Herb &amp; Cheese Blend, and Mild Cheddar Cheese served with a side of Marinara.",5.0 USD
18,"Starters, Sides, Desserts and Beverages",Chocolate Chip Cookie Dough (Baking Required),Fresh-made in house with Semi-Sweet Chocolate Chips.,5.0 USD
18,"Starters, Sides, Desserts and Beverages",Cinnamon Wheel (Baking Required),"Our Original Crust topped with Cinnamon Spread, Oatmeal Crisp Topping, served with Cream Cheese Frosting.",5.0 USD
18,"Starters, Sides, Desserts and Beverages",S’mores Bars,"Chocolate chip cookie dough topped with marshmallows, crisp topping, and even more chocolate chips.",6.0 USD
18,"Starters, Sides, Desserts and Beverages",Soft Drink (2-Liter Pepsi Product),,2.49 USD
18,"Starters, Sides, Desserts and Beverages",Garden Salad,"Romaine lettuce topped with green peppers, Roma tomatoes, black olives, whole milk mozzarella, and mild cheddar cheeses.",5.99 USD
18,"Starters, Sides, Desserts and Beverages",Club Salad,"Romaine lettuce topped with crispy bacon, Canadian bacon, Roma tomatoes, whole milk mozzarella, and mild cheddar cheese.",5.99 USD
18,"Starters, Sides, Desserts and Beverages",Caesar Salad,Romaine lettuce topped with shredded aged parmesan cheese.,5.99 USD
18,"Starters, Sides, Desserts and Beverages",Mediterranean  Salad,"Romaine lettuce and fresh spinach topped with black olives, sun dried tomatoes, mixed onions, and crumbled feta cheese.",5.99 USD
18,"Starters, Sides, Desserts and Beverages",Mini Murph Cheese,Make 'n' Bake Pizza Kit with Red Sauce &amp; Mozzarella.,4.99 USD
18,"Starters, Sides, Desserts and Beverages",Mini Murph Pepperoni,"Make 'n' Bake Pizza Kit with Red Sauce, Mozzarella &amp; Pepperoni.",4.99 USD
18,Create Your Own,Create Your Own,"Choose your size and one of our fresh dough options, and then top your pizza with everyone's favorites .",2.49 USD
19,Picked for you,Make Your Plate,,9.49 USD
19,Picked for you,Make Your Sandwich,,7.99 USD
19,Picked for you,Hummus,,4.99 USD
19,Picked for you,Baba Ghannoug,"small includes 1 pita.
large includes 2 pitas.",4.99 USD
19,Picked for you,Jerusalem Salad,,4.99 USD
19,Main Dishes,Make Your Sandwich,,7.99 USD
19,Main Dishes,Make Your Plate,,9.49 USD
19,Sides,Hummus,,4.99 USD
19,Sides,Jerusalem Salad,,4.99 USD
19,Sides,Baba Ghannoug,"small includes 1 pita.
large includes 2 pitas.",4.99 USD
19,Sides,Chopped Salad,,4.99 USD
19,Sides,Yogurt Salad,"Served with Cucumber, Mint.",4.99 USD
19,Sides,White Rice,,4.99 USD
19,Sides,Fries,,2.99 USD
19,Sides,Falafel,,0.0 USD
19,Sides,Pita,,0.0 USD
19,Beverages,Soda,,1.99 USD
19,Beverages,Bottled Water,,1.49 USD
20,Picked for you,Beast Style Burger Combo,"Smashed crispy beef patties with house seasoning, American cheese, pickles, diced white onion, mayo, ketchup, and brown mustard on a soft roll served with your choice of seasoned or Beast style fries and a drink.  ",13.49 USD
20,Picked for you,Karl's Deluxe,"A patty melt served Karl’s Style with a crispy seasoned beef patty, caramelized onions &amp; cheese on a toasty inverted bun",6.99 USD
20,Picked for you,Impossible™ Beast Style Combo,"Smashed crispy Impossible™ patties with house seasoning, American cheese, pickles, diced white onion, mayo, ketchup, and brown mustard on a soft roll served with your choice of seasoned or Beast style fries and a drink.  ",16.99 USD
20,Picked for you,Nashville Hot Chicken Tender Sandwich,"with mayo, ketchup, shredded lettuce and pickles",7.49 USD
20,Picked for you,Impossible™ Chandler Style ,"Two smashed crispy Impossible™ patties with house seasoning, served plain with American cheese on a bun",11.99 USD
20,Combos ,Beast Style Burger Combo,"Smashed crispy beef patties with house seasoning, American cheese, pickles, diced white onion, mayo, ketchup, and brown mustard on a soft roll served with your choice of seasoned or Beast style fries and a drink.  ",13.49 USD
20,Combos ,Chicken Sandwich Combo,A Crispy Chicken Tender Sandwich or Nashville Hot Chicken Tender Sandwich with your choice of seasoned or Beast style fries and a drink. ,12.99 USD
20,Burgers,Karl's Deluxe,"A patty melt served Karl’s Style with a crispy seasoned beef patty, caramelized onions &amp; cheese on a toasty inverted bun",6.99 USD
20,Burgers,Beast Style,"Smashed crispy beef patties with house seasoning, American cheese, pickles, diced white onion, mayo, ketchup, and brown mustard on a soft roll",7.99 USD
20,Burgers,Chandler Style ,"Two smashed crispy beef patties with house seasoning, served plain with American cheese on a bun",7.99 USD
20,Burgers,Chris Style  ,"Two smashed crispy beef patties with house seasoning, American cheese, bacon, topped with crinkle fries  ",8.99 USD
20,Impossible™ Burgers ,Impossible™ Beast Style Combo,"Smashed crispy Impossible™ patties with house seasoning, American cheese, pickles, diced white onion, mayo, ketchup, and brown mustard on a soft roll served with your choice of seasoned or Beast style fries and a drink.  ",16.99 USD
20,Impossible™ Burgers ,Impossible™ Karl's Deluxe,"A patty melt served Karl’s Style with a crispy seasoned Impossible™ patty, caramelized onions and cheese on a toasty inverted bun",10.99 USD
20,Impossible™ Burgers ,Impossible™ Beast Style ,"Smashed crispy Impossible™ patties with house seasoning, American cheese, pickles, diced white onion, mayo, ketchup, and brown mustard on a soft roll",11.99 USD
20,Impossible™ Burgers ,Impossible™ Chandler Style ,"Two smashed crispy Impossible™ patties with house seasoning, served plain with American cheese on a bun",11.99 USD
20,Impossible™ Burgers ,Impossible™ Chris Style  ,"Two smashed crispy Impossible™ patties with house seasoning, American cheese, bacon, topped with crinkle fries  ",12.99 USD
20,Sandwiches,Karl’s Grilled Cheese ,3 slices of American cheese griddled crisp on an inverted bun,4.99 USD
20,Sandwiches,Crispy Chicken Tender Sandwich,"with mayo, shredded lettuce and pickles",7.49 USD
20,Sandwiches,Nashville Hot Chicken Tender Sandwich,"with mayo, ketchup, shredded lettuce and pickles",7.49 USD
20,Sides,Crinkle Fries,"Crinkle fries seasoned with spicy red pepper, garlic, paprika, sugar, and a hint of lime",3.49 USD
20,Sides,Beast Style Fries ,"Seasoned crinkle fries loaded with caramelized onions, American cheese, pickles, mayo, ketchup and mustard",5.29 USD
20,Dessert,Chocolate Chip Cookie,Freshly baked chocolate chip cookie,2.49 USD
20,Bottled Beverages,Bottled Soda,,2.49 USD
20,Bottled Beverages,Bottled Water,,2.49 USD
21,Picked for you,Pink Starburst,"Tropical, pomegranate, wildberry, and whey protein.",9.0 USD
21,Picked for you,Strawberry Coconut,"Strawberry, lime, lemon, collagen, and coconut.",10.0 USD
21,Picked for you,Apple Pie Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",10.5 USD
21,Picked for you,Strawberry Icing Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",10.5 USD
21,Picked for you,Cherry Limeade,"Cherry, lime, raspberry, and collagen.",10.0 USD
21,Drinks - Teas,Tropical Paradise,"Tropical fruit, lemon, and mandarin. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Lemon Berry,"Pomegranate, lemon, and mango. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Ohh Snap,"Pomegranate, raspberry, and cranberry. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Tang Good,"Orange, lemon, and mandarin. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Peachy Keen,"Orange, peach, and mango. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Russian Twist,"Orange, chai, and mango. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Pom Pom,"Pomegranate, pomegranate, and mango. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Cranberry Limeade,"Lime, lemon, and cranberry. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Lime Skittle,"Lime, pomegranate, and cranberry. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Hot Tamale,"Pomegranate, cinnamon, and cranberry. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Teas,Just Peachy,"Pomegranate, peach, and cranberry. Clean energy, boosts mood, helps you focus, burns calories, soothes stomach, no sugar, and aids in digestion.",7.0 USD
21,Drinks - Mega Teas,Watermelon Sugar,"Watermelon, tropical, raspberry, pomegranate, and collagen.",10.0 USD
21,Drinks - Mega Teas,What the Melon,"Watermelon, orange, raspberry, mango, and collagen.",10.0 USD
21,Drinks - Mega Teas,Tropic Like It's Hot,"Strawberry, tropical, lemon, mango, and collagen.",10.0 USD
21,Drinks - Mega Teas,Peach Ring,"Peach, orange, passion fruit, and collagen.",10.0 USD
21,Drinks - Mega Teas,Cherry Limeade,"Cherry, lime, raspberry, and collagen.",10.0 USD
21,Drinks - Mega Teas,Squeeze the Day,"Watermelon, orange, lemon nitric oxide, and collagen.",10.0 USD
21,Drinks - Mega Teas,Sweet Tart,"Blue razz, lime, lemon nitric oxide, and pomegranate.",10.0 USD
21,Drinks - Mega Teas,Cool-Aid,"Cucumber, lime, lemon, collagen, and watermelon.",10.0 USD
21,Drinks - Mega Teas,Strawberry Coconut,"Strawberry, lime, lemon, collagen, and coconut.",10.0 USD
21,Drinks - Specialty Drinks,Matcha Latte,Matcha and soy protein.,8.0 USD
21,Drinks - Specialty Drinks,Bluberry Matcha,"Matcha, blueberry syrup, and soy protein.",8.0 USD
21,Drinks - Specialty Drinks,Horchata,"Fat burner, soy protein, sugar free syrup, cinnamon, and nutmeg.",10.0 USD
21,Drinks - Specialty Drinks,Lemonayyed,All the flavor without the buzz.,8.0 USD
21,Drinks - Specialty Drinks,Pink Starburst,"Tropical, pomegranate, wildberry, and whey protein.",9.0 USD
21,Shakes - Our Favs,Cinnamon Toast Crunch Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Our Favs,Oreo Birthday Cake Shake Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Our Favs,Chunky Monkey Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Our Favs,Strawberry Icing Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",10.5 USD
21,Shakes - Our Favs,Lemon Pound Cake Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Our Favs,Peanut Butter Brownie Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Our Favs,Pb Banana Bread Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Chocolate,Peanut Butter Brownie Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Chocolate,Brownie Batter Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Chocolate,No Bake Cookie Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Chocolate,Puppy Chow Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Chocolate,Thin Mint Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Chocolate,Turtle Cheesecake Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Chocolate,Snickers Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Chocolate,Reese's Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Chocolate,Chocolate Pretzel Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Almond Wedding Cake Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Birthday Cake Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Cookies N Cream Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Cinnamon Roll Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Cookie Dough Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Dulce de Leche Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Sugar Cookie Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Salted Caramel Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Matcha Green Tea Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,PB Cookie Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,White Chocolate Pretzel Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Oatmeal Cream Pie Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Mint Chocolate Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Nutter Butter Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,White Chocolate Snickers Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,White Chocolate Reese's Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,Almond Cookie Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Vanilla,PB Pancake Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Blueberry Muffin Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Lemon Blueberry Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Apple Pie Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",10.5 USD
21,Shakes - Fruity,Dreamsicle Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Orange Sherbet Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Blueberry Cheesecake Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,PB &amp; J Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Fruity Pebbles Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Cap'n Crunch Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,PB Banana Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Banana Bread Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Strawberry Banana Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Fruity,Banana Caramel Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Coffee,Café Mocha Shake,"Contains gluten. 200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Coffee,Café Latte Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Coffee,Coffee Cake Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Coffee,Caramel Macchiato Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
21,Shakes - Coffee,Chocolate Banana Coffee Shake,"200 to 250 calories, 24 to 32 grams protein, 16 to 18 carbs, 9 sugars, and 4 grams fat. Made with soy protein.",8.5 USD
22,Picked for you,Mofongo,The original Puerto Rican dish with fried green plantains mashed with fresh garlic and pork cracklings using a traditional wooden pilon. Served with rice and your choice of red or black beans and a side salad with MFC dressing.,14.95 USD
22,Picked for you,Pan con Bistec Sandwich Combo,"Thin cut Cuban palomilla steak, grilled onions, lettuce, tomatoes, and potato sticks served on fresh Cuban bread and finished on the panini press. Served with fries and a drink.",11.95 USD
22,Picked for you,Cafe con Leche,Cuban coffee with steamed milk.,5.0 USD
22,Picked for you,Roasted Pork Plate,Slow roasted pork seasoned with garlic and other satisfying flavors of the Caribbean. Served with rice and your choice of red or black beans and a side salad with MFC dressing.,11.95 USD
22,Picked for you,Bistec Salad,Mfc salad with think cut Cuban palomilla steak seasoned to perfection.,11.95 USD
22,Entrees,Roasted Pork Plate,Slow roasted pork seasoned with garlic and other satisfying flavors of the Caribbean. Served with rice and your choice of red or black beans and a side salad with MFC dressing.,11.95 USD
22,Entrees,Mofongo,The original Puerto Rican dish with fried green plantains mashed with fresh garlic and pork cracklings using a traditional wooden pilon. Served with rice and your choice of red or black beans and a side salad with MFC dressing.,14.95 USD
22,Entrees,Bistec Plate,Thin cut Cuban palomilla steak with grilled onions seasoned to perfection. Served with rice and your choice of red or black beans and a side salad with MFC dressing.,11.95 USD
22,Entrees,Masita Plate,Seasoned with a Cuban style dry rub and deep fried. Topped with sauteed onions. Served with rice and your choice of red or black beans and a side salad with MFC dressing.,11.95 USD
22,Entrees,Caribbean Jerk Chicken,Seared chicken breast topped with a fresh mango salsa. Served with rice and your choice of red or black beans and a side salad with MFC dressing.,11.95 USD
22,Sides,Tostones,Twice fried plantain slices.,4.25 USD
22,Sides,Empanadas,"Puerto Rican style meat pie deep fried with your choice of beef, chicken, or ham and cheese.",4.25 USD
22,Sides,Sweet Plantains,Ripened plantains lightly fried.,4.25 USD
22,Sides,Fried Yucca Sticks,The crispier creamier cousin to French fried potatoes.,4.25 USD
22,Sides,French Fries,Specially seasoned.,4.25 USD
22,Salads,MFC House Salad,"Romaine lettuce, beefsteak tomatoes, and red onions. Topped with vinaigrette.",7.45 USD
22,Salads,Bistec Salad,Mfc salad with think cut Cuban palomilla steak seasoned to perfection.,11.95 USD
22,Salads,Caribbean Jerk Chicken Salad,Mfc salad with seared chicken breast topped with a fresh mango salsa.,11.95 USD
22,Salads,Roasted Pork Salad,Mfc salad with slow roasted pork with Caribbean seasonings.,10.95 USD
22,Sandwich Combos,Cuban Sandwich Combo,"Slow roasted pork, boars head sweet ham, and baby Swiss cheese with mustard and pickles served on fresh Cuban bread pressed to perfection on the panini press. Served with fries and a drink.",11.95 USD
22,Sandwich Combos,Pan con Lechon Sandwich Combo,Slow roasted pork with sauteed onions and seasoned mojo sauce served on fresh baked Cuban bread with lettuce and tomatoes. Served with fries and a drink.,11.95 USD
22,Sandwich Combos,Pan con Bistec Sandwich Combo,"Thin cut Cuban palomilla steak, grilled onions, lettuce, tomatoes, and potato sticks served on fresh Cuban bread and finished on the panini press. Served with fries and a drink.",11.95 USD
22,Kids Mains,Chicken Nuggets,Served with fries and a drink.,7.5 USD
22,Kids Mains,Grilled Cheese Sandwich,Served with fries and a drink.,6.5 USD
22,Kids Mains,Empanandas,Served with fries and a drink.,7.0 USD
22,Beverages,Cuban Coffee,Black Cuban style espresso with sugar.,3.0 USD
22,Beverages,Cafe con Leche,Cuban coffee with steamed milk.,5.0 USD
22,Beverages,Fountain Drinks,,2.0 USD
22,Beverages,Iced Tea,Sweet or unsweetened.,2.0 USD
22,Pastries,Guava Pastry,Baked fresh.,3.0 USD
22,Pastries,Cheese Pastry,Baked fresh.,3.0 USD
22,Pastries,Guava and Cheese Pastry,Baked fresh.,3.0 USD
22,Dessert,Jesus Cake,Tres leches three kinds of milk cake.,6.25 USD
22,Dessert,Flan,Vanilla bean custard with a caramel topping.,6.25 USD
22,Dessert,Bread Pudding,Just like grandma used to make.,5.0 USD
23,Picked for you,Beyond Burger,"Served with Romaine lettuce, tomato, pickle, vegan mayonnaise, ketchup, and mustard on a toasted bun. Sandwich made with whole wheat bread. Can be made as a wrap in a whole wheat tortilla. Served with kettle potato chips or corn tortilla chips.",9.0 USD
23,Picked for you,Veggie Quesadilla,"Guacamole, salsa, sour cream, Monterey Jack cheese, grilled bell pepper, onion, mushroom, black olives, and spinach in a whole wheat tortilla. Served with black beans and brown rice.",12.0 USD
23,Picked for you,Grilled Cheese Sandwich,"Choice of cheddar, Swiss, Jack, or vegan cheese. Sandwich made with whole wheat bread. Can be made as a wrap in a whole wheat tortilla. Served with kettle potato chips or corn tortilla chips.",7.0 USD
23,Picked for you,Golden Temple Salad,"Romaine, spinach, spring mix, sprouts, guacamole, hummus, cheddar, Monterey Jack, feta, tomato, cucumber, bell pepper, onion, mushroom, and black olives.",11.0 USD
23,Picked for you,Build Your Own Smoothie,,6.0 USD
23,Kids Menu,Kids Cheese Quesadilla,Whole wheat tortilla with Monterey Jack cheese. Served with tortilla chips and salsa.,5.0 USD
23,Kids Menu,"Peanut Butter, Honey, and Banana Sandwich",On whole wheat bread. Served with kettle potato chips.,7.0 USD
23,Kids Menu,Cup of Soup (8 oz),,4.0 USD
23,Beverages,Hot Tea,,2.5 USD
23,Beverages,Iced Tea,,2.5 USD
23,Beverages,Whole Fruit Smothies,,6.0 USD
23,Beverages,Organic Carrot Juice,,6.0 USD
23,Extras,Slice of Bread,,0.5 USD
23,Extras,Extra Cheese,,2.0 USD
23,Extras,Gluten-Free Bread,,2.0 USD
23,Extras,Side Scoop,,2.0 USD
23,Extras,Side of Tortilla Chips,,2.0 USD
23,Extras,Side of Potato Chips,,2.0 USD
23,Extras,Beyond Burger Patty,,4.5 USD
23,Extras,Boca Chik'n Patty,,4.5 USD
